Date,Gain,HV,GM,GM1,GM2,GMfromSpectrum,GMfromSpectrumMethodNxExGE,GMfromSpectrumMethodNxChxCh,Temperature,Humidity,adcGM1,adcGM2,PIDTemperature1,MeteoOutsideTemperature,MeteoOutsideHumidity,MeteoInsideTemperature,MeteoInsideHumidity,MeteoRainfall,MeteoBarometer,MeteoAverageWindSpeed,MeteoPrevailingWindDirection
06.06.2021 20:00,54502.8,919.967,56.8292,56.853,1150.6,41.0966,0,33.3421,18.3136,41.6039,874.741,1,22.9848,18.1519,52.3667,30.475,31,0,1021.24,0,Dashed
06.06.2021 21:00,54491.4,919.883,54.855,54.878,1394.67,41.1775,0,33.2048,16.2059,41.5631,857.551,2,21.0037,16.4824,58.0333,30.5158,31,0,1021.56,0,Dashed
06.06.2021 22:00,54481.3,920,58.3625,58.388,1046,41.3913,0,33.9278,15.1739,41.348,888.091,1,19.8258,15.5102,58.0833,30.5306,31,0,1021.56,0,Dashed
06.06.2021 23:00,54472.9,920,60.03,60.057,1046,41.2987,0,33.5589,14.9267,40.8917,902.611,1,19.1747,15.4167,58.4333,30.5,31,0,1021.66,0,Dashed
07.06.2021 00:00,54468.1,919.967,56.35,56.374,1307.5,41.2966,0,33.4824,13.7784,40.5892,870.568,2,18.1837,14.7676,59.0333,30.4546,31,0,1021.77,0,Dashed
07.06.2021 01:00,54463.4,920,56.0771,56.101,1046,41.3031,0,33.5285,12.5121,40.2583,868.192,1,17.0829,13.5639,61.9,30.4018,31,0,1021.92,0,Dashed
07.06.2021 02:00,54456.3,919.983,58.0175,58.043,1046,41.3056,0,33.5315,11.4527,40.1959,885.087,0,16.153,12.6435,63.15,30.3444,31,0,1021.91,0,Dashed
07.06.2021 03:00,54450.4,919.983,57.4233,57.448,1115.73,41.3325,0,33.5069,10.8349,39.849,879.913,2,15.4715,11.9019,62.85,30.2732,31,0,1021.99,0,Dashed
07.06.2021 04:00,54444.5,920,57.2317,57.256,1046,41.4776,0,33.7276,10.8422,39.9545,878.245,1,15.2255,11.8907,62.2,30.2,31,0,1022.11,0,Dashed
07.06.2021 05:00,54439.3,919.983,55.5642,55.587,1344.86,41.2386,0,33.4096,12.4847,40.452,863.726,1,16.2428,13.2889,57.5833,30.125,31,0,1022.31,0,Dashed
07.06.2021 06:00,54437.1,919.983,57.0783,57.103,1046,41.267,0,33.4519,18.4444,39.6243,876.909,1,20.0217,17.4806,49.9333,30.051,31,0,1022.45,0,Dashed
07.06.2021 07:00,54437.2,919.932,56.9347,56.959,1195.43,41.2696,0,33.503,21.8248,40.7891,875.66,1,23.2541,19.6426,42.4667,29.9889,31,0,1022.57,0.0562644,NNW
07.06.2021 08:00,54444.9,919.95,58.9183,58.944,1046,41.3824,0,33.493,30.9742,40.248,892.931,1,30.7293,23.0824,33.1667,29.9527,31,0,1022.63,0.092959,NW
07.06.2021 09:00,54452.4,919.983,58.1325,58.158,1126.46,41.3182,0,33.4311,33.8668,39.8639,886.088,2,33.5357,24.1778,28.7833,29.9639,31,0,1022.53,0.537368,NW
07.06.2021 10:00,54468.9,919.983,56.8483,56.873,1046,41.392,0,33.5565,35.1169,41.0957,874.907,1,35.3617,25.5926,27.4,30.0093,31,0,1022.27,0.491928,NW
07.06.2021 11:00,54486.6,919.967,57.5383,57.563,1176.75,41.3968,0,33.4827,36.7158,41.9134,880.915,1,36.93,26.8713,25.35,29.9871,31,0,1021.89,0.596932,NW
07.06.2021 12:00,54503.6,919.933,58.42,58.446,1046,41.7765,0,34.0623,37.3118,42.448,888.592,1,37.6813,27.5694,24.1,29.6324,31.9,0,1021.57,0.705093,NW
07.06.2021 13:00,54515.9,919.915,58.2602,58.286,1162.22,41.5583,0,33.7918,37.383,42.1313,887.2,2,37.9049,27.3935,24.95,29.4537,32,0,1021.16,0.813131,NW
07.06.2021 14:00,54526.2,919.933,57.9983,58.024,1046,41.5765,0,33.7525,35.7637,41.8466,884.92,1,36.7517,27.0509,26.3,29.4676,32.1667,0,1020.76,0.432222,NW
07.06.2021 15:00,54529.2,919.95,57.8642,57.889,1141.09,41.4555,0,33.6319,35.3712,41.3987,883.752,2,36.4035,26.9056,24.8667,29.5361,32.2,0,1020.25,0.503721,NW
07.06.2021 16:00,54535.7,919.9,58.2475,58.273,1133.17,41.4048,0,33.7663,30.1892,42.3183,887.09,2,32.917,26.1491,25.6333,29.6148,32.2833,0,1019.85,0.751956,NW
07.06.2021 17:00,54528.4,919.967,58.42,58.446,1162.22,41.4786,0,33.744,29.0555,41.9063,888.592,1,31.4218,25.6435,28.2833,29.7028,32.0333,0,1019.71,0.259213,NW
07.06.2021 18:00,54526,919.95,58.1708,58.196,1307.5,41.5087,0,33.7841,26.3518,41.4903,886.422,1,29.3325,23.8731,32.8333,29.7639,32,0,1019.77,0.0149013,E
07.06.2021 19:00,54520.1,920,59.4358,59.462,1046,41.2741,0,33.5948,22.9141,41.7241,897.437,1,26.7087,21.8185,34.6167,29.7778,32,0,1020.09,0,Dashed
07.06.2021 20:00,54509.9,919.966,58.0263,58.052,1046,41.0872,0,33.5199,19.2675,41.7467,885.163,1,23.8595,19.1148,37.9833,29.7797,32,0,1020.51,0,Dashed
07.06.2021 21:00,54498.4,919.983,60.9308,60.959,1046,41.0614,0,33.3706,16.5547,41.555,910.454,1,21.471,16.7639,47,29.7602,32,0,1020.61,0,Dashed
07.06.2021 22:00,54487.9,920,56.5225,56.546,1141.09,41.3878,0,33.9803,14.5779,41.1899,872.07,2,19.5723,15.1028,53.8667,29.6963,32,0,1020.72,0,Dashed
07.06.2021 23:00,54477.6,919.983,58.2667,58.292,1394.67,41.2858,0,33.4883,13.1679,40.8773,887.257,0,18.1328,14.0732,57.75,29.6417,32,0,1020.73,0,Dashed
08.06.2021 00:00,54469,919.9,58.8417,58.868,1046,41.452,0,33.7533,11.9469,40.4888,892.264,0,16.8663,12.8889,60.5167,29.5769,32,0,1020.64,0,Dashed
08.06.2021 01:00,54461.1,919.967,58.2858,58.311,1126.46,41.5701,0,33.7433,10.9803,40.15,887.423,2,15.8535,12.0546,62.45,29.4917,32,0,1020.5,0,Dashed
08.06.2021 02:00,54454.6,919.983,59.6246,59.651,1255.2,41.6429,0,34.0585,10.2283,39.6927,899.081,1,15.0614,11.4509,63.15,29.4065,32,0,1020.37,0,Dashed
08.06.2021 03:00,54448.1,919.967,59.915,59.942,1344.86,41.9288,0,34.1594,9.76656,39.6123,901.609,1,14.5178,11.1259,63,29.3185,32,0,1020.55,0,Dashed
08.06.2021 04:00,54440.6,920,57.6917,57.717,1046,42.1518,0,34.3704,10.159,39.5684,882.25,1,14.557,11.275,62.5833,29.2315,32,0,1020.87,0,Dashed
08.06.2021 05:00,54438.5,919.983,58.19,58.215,1150.6,42.2825,0,34.4133,11.8815,40.1567,886.589,1,15.6333,12.7796,60.45,29.1639,32,0,1021.1,0,Dashed
08.06.2021 06:00,54436.8,919.967,58.9183,58.944,1162.22,42.3512,0,34.5813,18.1246,39.59,892.931,1,19.6345,17.0815,53.4333,29.1157,32,0,1021.06,0.0248955,WSW
08.06.2021 07:00,54436.7,920,57.9217,57.947,1046,42.3597,0,34.6829,22.0856,40.3953,884.253,2,23.3235,19.887,49.7,29.1593,32,0,1020.9,0.0467758,WNW
08.06.2021 08:00,54444.1,919.983,57.3658,57.39,1176.75,42.5676,0,34.7862,31.0469,40.1931,879.413,1,30.7677,23.6028,42.7167,29.2,32.15,0,1020.85,0.171889,NW
08.06.2021 09:00,54450.1,920,57.7339,57.759,1195.43,42.389,0,34.6233,34.3526,39.8655,882.618,1,33.918,25.2528,38.8167,29.2713,33,0,1020.83,0.40509,NW
08.06.2021 10:00,54470.5,919.933,58.995,59.021,1141.09,41.9809,0,34.1278,34.252,40.52,893.598,2,34.3752,26.1259,36.45,29.3842,33,0,1020.68,0.32749,NW
08.06.2021 11:00,54482,919.95,59.6275,59.654,1046,41.6944,0,33.8338,35.9745,41.6493,899.106,2,36.2135,27.7093,32.1333,29.4639,33.5,0,1020.47,0.153984,NNE
08.06.2021 12:00,54499.3,919.933,58.7075,58.733,1307.5,41.7257,0,34.08,37.8496,41.3226,891.095,2,37.5527,28.4426,29.9,29.5473,34,0,1020.18,0.183367,NE
08.06.2021 13:00,54511.9,919.917,56.12,56.144,1176.75,41.503,0,33.5433,39.6084,41.3582,868.565,1,38.9725,29.0176,27.9833,29.612,34,0,1019.85,0.138948,NE
08.06.2021 14:00,54529.6,920,53.475,53.496,1104.11,41.474,0,33.8001,38.2638,40.5798,845.536,3,38.2315,27.8815,28.1667,29.6695,34,0,1019.54,0.0474287,NNE
08.06.2021 15:00,54535.9,919.966,56.0186,56.042,1046,41.5152,0,33.8543,34.5005,41.4807,867.683,1,35.8934,27.0204,28.1333,29.7352,34,0,1019.17,0.307562,NW
08.06.2021 16:00,54536.6,919.9,56.9442,56.969,1046,41.3691,0,33.5857,31.4757,42.3848,875.742,1,33.714,26.437,30.6667,29.7991,33.35,0,1019.18,0.125799,NW
08.06.2021 17:00,54534,919.95,57.9025,57.928,1307.5,41.5162,0,33.8174,29.8404,41.4493,884.086,1,32.0015,25.4657,32.35,29.8713,33,0,1019.19,0.0269393,ENE
08.06.2021 18:00,54529.1,919.983,58.1708,58.196,1133.17,41.4371,0,33.6981,26.8024,41.8862,886.422,2,29.79,24.0833,36.8333,29.9315,33,0,1019.47,0.205507,NW
08.06.2021 19:00,54521,919.95,56.1392,56.163,1176.75,41.4835,0,33.8047,24.2005,41.679,868.733,1,27.6138,22.25,42.3667,29.9564,33,0,1019.99,0.0121703,NE
08.06.2021 20:00,54512.3,919.983,58.8225,58.848,1046,41.6048,0,34.0534,21.7513,41.9696,892.096,1,25.6967,20.6222,47.3833,29.9611,33,0,1020.3,0,Dashed
08.06.2021 21:00,54501.1,919.966,56.7983,56.823,1046,41.3431,0,33.6583,20.3392,41.2739,874.471,1,24.2327,19.5028,49.75,29.9435,33,0,1020.51,0,Dashed
08.06.2021 22:00,54495,919.933,57.4808,57.506,1046,41.3865,0,33.6068,18.5825,41.2243,880.414,1,22.6763,18.0713,54.0167,29.9157,33,0,1020.68,0,Dashed
08.06.2021 23:00,54487.9,919.967,59.5892,59.616,1162.22,41.4527,0,33.7498,16.4966,40.8877,898.772,1,20.9237,16.5659,58.7627,29.8672,33.2373,0,1020.87,0,Dashed
09.06.2021 00:00,54478.4,919.917,59.9917,60.019,1236.18,41.5818,0,34.0197,14.825,40.8351,902.277,2,19.3528,15.3306,61.5833,29.8102,33.9833,0,1020.8,0,Dashed
09.06.2021 01:00,54471,919.917,59.4686,59.495,1046,41.7912,0,34.193,13.4514,40.5698,882.751,1,18.1783,14.1824,62.9667,29.7713,34,0,1020.62,0,Dashed
09.06.2021 02:00,54462,919.967,57.3083,57.333,1150.6,41.8713,0,34.1782,12.4412,40.2804,878.912,1,17.133,13.3509,63.1667,29.6926,34,0,1020.65,0,Dashed
09.06.2021 03:00,54455.8,919.95,59.8575,59.884,1046,42.0739,0,34.5537,11.7507,40.2036,901.109,1,16.3428,12.6833,63,29.625,34,0,1020.9,0,Dashed
09.06.2021 04:00,54448.7,919.932,57.0907,57.115,1150.6,42.1036,0,34.558,11.773,40.1984,877.017,1,16.0875,12.6482,62.75,29.5417,34,0,1020.85,0,Dashed
09.06.2021 05:00,54443.5,919.9,60.3558,60.383,1673.6,41.9812,0,34.2504,13.3787,40.3838,905.447,1,17.0117,14.0602,58.4,29.4685,34,0,1021.01,0,Dashed
09.06.2021 06:00,54442.4,919.967,57.9983,58.024,1150.6,41.9244,0,34.0917,18.895,39.4586,884.92,1,20.5103,17.5639,53.25,29.4111,34.0833,0,1021.02,0.0819573,NW
09.06.2021 07:00,54439.6,919.967,59.4167,59.443,1438.25,41.7372,0,34.2128,22.4708,40.3194,897.27,1,23.8088,19.9648,48.2833,29.3676,34.6333,0,1020.9,0.0814401,NNW
09.06.2021 08:00,54442.4,919.95,56.925,56.949,1046,41.5739,0,33.6777,29.9785,39.8106,875.575,1,29.669,22.8269,38.25,29.4259,34,0,1020.96,0.148961,NNW
09.06.2021 09:00,54457.6,919.883,58.5158,58.541,1046,41.4958,0,33.9011,29.6369,40.1257,889.426,1,30.053,22.8407,35.5667,29.4935,34,0,1021.02,0.36846,NW
09.06.2021 10:00,54462.2,919.966,59.9169,59.944,1220.33,41.4298,0,33.6286,30.9823,41.4568,901.626,1,31.8554,24.0954,34.6167,29.5769,34,0,1021,0.412973,NW
09.06.2021 11:00,54474.5,919.967,58.42,58.446,1046,41.6022,0,33.7492,34.8044,41.5929,888.592,2,35.1515,26.2185,31.2,29.6833,34,0,1020.95,0.461465,NW
09.06.2021 12:00,54489.3,919.967,57.1933,57.218,1150.6,41.6357,0,33.8489,37.2173,41.4456,877.911,1,37.094,27.3028,27.3333,29.7342,34,0,1020.55,0.645608,NW
09.06.2021 13:00,54508.7,919.967,58.2475,58.273,1046,41.7626,0,34.1974,35.5893,41.4142,887.09,1,36.3943,26.3148,28.9833,29.8,33.05,0,1020.04,0.816189,NW
09.06.2021 14:00,54511.8,919.967,57.4425,57.467,1046,41.6251,0,33.9734,35.771,41.5978,880.081,0,36.463,26.5454,29.2833,29.9083,33,0,1019.43,0.804863,NW
09.06.2021 15:00,54523.6,919.967,61.1417,61.17,1162.22,41.6445,0,33.9516,33.0601,41.051,912.291,1,34.6152,25.5556,31.1,30.0546,33,0,1019.01,0.785475,NW
09.06.2021 16:00,54526.1,919.983,59.2825,59.309,1046,41.5457,0,33.9542,28.852,42.2395,896.102,2,31.7013,25.0556,32.8833,30.1676,33,0,1018.95,0.792315,NW
09.06.2021 17:00,54519.8,919.983,56.35,56.374,1176.75,41.5383,0,33.8164,27.3385,41.8877,870.568,1,30.0724,24.5158,32.5333,30.2556,33,0,1018.94,0.75189,NW
09.06.2021 18:00,54514.8,919.983,55.4492,55.472,1133.17,41.4223,0,33.6783,25.8067,41.3752,862.725,2,28.6358,23.5111,30.9,30.2741,31.7833,0,1019.23,0.626262,NW
09.06.2021 19:00,54509.6,920,57.1167,57.141,1046,41.2146,0,33.3442,23.183,41.4179,877.244,1,26.6167,21.8398,33.3667,30.1778,31,0,1019.4,0.305477,NW
09.06.2021 20:00,54502.9,919.967,55.1042,55.127,1046,41.4075,0,33.7996,19.9852,41.3976,859.721,0,24.2568,19.5926,41.3667,30.0685,31,0,1019.76,0.022352,NW
09.06.2021 21:00,54489.8,919.983,57.4233,57.448,1307.5,41.6147,0,33.9949,18.2118,41.4389,879.913,1,22.564,18.1037,47.2333,29.9435,31.7167,0,1019.98,0.0968587,NW
09.06.2021 22:00,54479.5,919.95,56.3692,56.393,1126.46,41.5505,0,33.9372,18.1173,40.982,870.735,2,21.9812,18.0722,47.95,29.8074,32,0,1020.26,0.11176,NW
09.06.2021 23:00,54475.3,919.966,59.1568,59.183,1176.75,41.5861,0,33.7828,16.7102,40.7832,895.007,1,20.8164,16.8713,52.2,29.6722,32.0333,0,1020.21,0.0149013,NW
10.06.2021 00:00,54467.5,919.967,56.695,56.719,1046,41.6584,0,33.9433,15.966,40.7311,873.572,1,20.0367,16.0537,55.1,29.538,33,0,1020.24,0.0149013,NW
10.06.2021 01:00,54459,920,59.8767,59.904,1046,41.6761,0,34.02,16.1768,40.6541,901.276,2,19.8732,16.2759,53.5167,29.3953,33,0,1020.31,0.044704,NW
10.06.2021 02:00,54456.9,919.933,56.6183,56.642,1150.6,41.674,0,33.8646,15.53,40.1285,872.904,1,19.2853,15.5426,55.0167,29.2352,33,0,1020.27,0.022352,NW
10.06.2021 03:00,54455.9,919.983,57.3275,57.352,1141.09,41.8051,0,34.1943,13.8656,39.8737,879.079,2,18.1868,14.2991,58.6333,29.0639,33,0,1020.27,0.022352,NW
10.06.2021 04:00,54448.2,919.967,58.0367,58.062,1046,41.8694,0,34.2442,12.6665,40.2267,885.254,1,17.1923,13.4759,61.75,28.8491,33,0,1020.57,0.067056,NW
10.06.2021 05:00,54441.4,919.983,58.8839,58.91,1046,41.8933,0,34.2142,13.4138,40.3279,892.631,1,17.3285,14.2315,60.9833,28.6917,33.8667,0,1020.71,0.156464,NW
10.06.2021 06:00,54439.1,919.933,59.8383,59.865,1220.33,42.1407,0,34.486,18.4734,39.509,900.941,1,20.394,16.913,54.4833,28.6982,34.7167,0,1020.73,0.171365,NW
10.06.2021 07:00,54437.8,919.983,58.7075,58.733,1150.6,41.8913,0,34.0908,21.2425,40.3745,891.095,1,23.0657,18.7519,50.2167,28.912,35,0,1020.67,0.238077,NW
10.06.2021 08:00,54438.1,919.95,58.305,58.331,1176.75,41.9496,0,34.1419,28.7866,40.1431,887.59,1,29.0243,21.213,43.9667,29.237,35,0,1020.52,0.416215,NW
10.06.2021 09:00,54448.3,919.933,57.5767,57.602,1046,41.7033,0,33.8976,31.4684,40.8505,881.249,1,31.8962,22.8519,38.5667,29.5019,34.3333,0,1020.53,0.560236,NW
10.06.2021 10:00,54462.6,919.983,57.385,57.41,1046,41.8479,0,34.1557,33.1473,41.5368,879.58,1,33.858,24.2713,33.9333,29.7019,34,0,1020.54,0.785086,NW
10.06.2021 11:00,54476.6,919.933,58.0175,58.043,1046,41.5953,0,33.8209,34.7535,41.0003,885.087,1,35.365,25.5139,30.4833,29.8472,33.4333,0,1020.41,0.680543,NW
10.06.2021 12:00,54490.2,919.983,57.3051,57.33,1046,41.5545,0,33.9099,35.0696,41.4035,878.884,1,35.8044,26.0537,28.3667,29.9028,33,0,1020.04,0.495283,NW
10.06.2021 13:00,54500.9,919.967,58.5542,58.58,1176.75,41.4302,0,33.4816,34.8334,41.5678,889.76,1,35.738,25.9917,27.05,30.0046,32.55,0,1019.51,0.745353,NW
10.06.2021 14:00,54507.8,919.983,57.615,57.64,1195.43,41.5873,0,33.9589,35.9599,41.4921,881.583,1,36.5008,26.3565,25.5,30.1176,32.0333,0,1018.96,0.860841,NW
10.06.2021 15:00,54517.9,919.983,57.7875,57.813,1195.43,41.4347,0,33.8109,34.3101,41.2831,883.084,1,35.667,26.0055,25.4333,30.1889,32.9,0,1018.49,0.904351,NW
10.06.2021 16:00,54527,919.933,56.1583,56.182,1236.18,41.4043,0,33.7946,29.1935,42.0765,868.899,2,32.1195,24.8565,27.8167,30.2778,33,0,1018.27,0.62703,NW
10.06.2021 17:00,54516.5,919.917,57.3275,57.352,1046,41.4742,0,33.7587,28.1906,41.8826,879.079,2,30.7115,24.8343,28.4667,30.3704,32.9667,0,1018.39,0.748996,NW
10.06.2021 18:00,54515.2,919.932,58.1042,58.13,1046,41.5352,0,33.8822,25.4834,41.4351,885.842,1,28.6131,23.2269,32.9833,30.4407,32.1833,0,1018.33,0.305477,NW
10.06.2021 19:00,54508.6,919.95,57.2125,57.237,1046,41.5078,0,34.0146,22.8487,40.9497,878.078,1,26.4403,21.7546,38.0333,30.5046,32,0,1018.64,0.00745067,NW
10.06.2021 20:00,54500.3,919.95,56.7142,56.738,1307.5,41.4689,0,33.7611,19.2075,41.293,873.739,0,23.688,18.8176,48.2167,30.5204,32,0,1019.01,0,Dashed
10.06.2021 21:00,54487.7,919.983,57.5575,57.582,1176.75,41.4242,0,33.7835,17.3251,40.9975,881.082,1,21.884,17.5667,51.1667,30.5083,32,0,1019.07,0.00745067,NNE
10.06.2021 22:00,54479.1,919.95,59.5317,59.558,1162.22,41.5117,0,34.0404,15.9806,40.7842,898.272,1,20.4872,16.5796,55.35,30.4666,32,0,1019.06,0,Dashed
10.06.2021 23:00,54469.8,920,56.9825,57.007,1046,41.4989,0,33.9671,14.9558,40.7096,876.075,1,19.3867,15.5509,59.5,30.4213,32,0,1019.09,0,Dashed
11.06.2021 00:00,54461.4,920,60.1508,60.178,1242.12,41.3799,0,33.6438,14.5963,40.2227,903.663,3,18.7512,15.0241,61.5833,30.3685,32.1,0,1019.01,0,Dashed
11.06.2021 01:00,54456.2,919.983,58.535,58.561,1046,41.5647,0,33.8291,13.5822,40.0486,889.593,2,17.812,14.2593,63.65,30.3019,32.8333,0,1018.87,0,Dashed
11.06.2021 02:00,54451.4,919.983,59.2442,59.271,1220.33,41.8928,0,34.278,12.6083,39.8377,895.768,1,17.0283,13.2518,63.4333,30.2389,33,0,1018.67,0,Dashed
11.06.2021 03:00,54445.8,919.95,58.5158,58.541,1046,41.8467,0,34.2894,11.9106,39.8137,889.426,1,16.3455,12.7222,63.0833,30.1639,33,0,1018.65,0,Dashed
11.06.2021 04:00,54439.7,919.95,57.6342,57.659,1162.22,41.8775,0,34.2285,11.9687,39.7389,881.75,2,16.1527,12.7065,64.0667,30.0889,33,0,1018.75,0,Dashed
11.06.2021 05:00,54434.9,919.967,60.7583,60.786,1046,41.7617,0,33.9404,13.5895,39.9512,908.952,0,17.0283,13.6639,62.9667,30.0176,33,0,1018.99,0,Dashed
11.06.2021 06:00,54432.5,919.983,61.1608,61.189,1126.46,41.9308,0,34.1569,18.8005,39.5513,912.457,2,20.5745,17.0241,54.55,29.8879,33,0,1019.08,0,Dashed
11.06.2021 07:00,54433.1,919.932,59.8975,59.924,1046,41.9076,0,34.106,22.8004,40.0241,901.456,0,23.8466,19.5148,51.5667,29.7704,33.4333,0,1019.07,0.0513381,NNW
11.06.2021 08:00,54435.4,920,60.2983,60.326,1255.2,41.908,0,34.1473,27.3112,39.7244,904.947,2,27.5637,21.4185,47.3667,29.7889,34,0,1019.02,0.0314084,N
11.06.2021 09:00,54444.4,919.883,58.5925,58.618,1278.44,41.7793,0,34.0093,29.9712,39.6697,890.094,1,30.029,22.6231,42.1167,29.7815,34,0,1018.92,0.043097,SE
11.06.2021 10:00,54456.4,919.95,56.0625,56.086,1046,41.5587,0,33.7762,28.5394,40.5381,868.065,1,29.5887,22.2982,39.9667,29.6454,34,0,1018.67,0.119211,NW
11.06.2021 11:00,54461.2,919.933,57.04,57.064,1046,41.4987,0,33.7356,28.4886,41.2608,876.576,1,30.0107,22.7898,38.65,29.5195,34,0,1018.38,0.116744,NW
11.06.2021 12:00,54465.4,919.917,57.1742,57.199,1236.18,41.5942,0,33.8406,32.8711,41.1724,877.744,2,33.4423,25.0463,34.0333,29.4602,34,0,1017.93,0.354105,NNW
11.06.2021 13:00,54476.8,920,58.9619,58.988,1046,41.5536,0,33.9117,36.1782,40.8104,893.31,1,35.9425,26.1778,29.45,29.5204,34,0,1017.21,0.525117,NW
11.06.2021 14:00,54493.2,919.933,57.385,57.41,1169.06,41.604,0,33.8337,36.2579,41.066,879.58,3,36.5843,26.0546,26.4,29.5685,34,0,1016.87,0.715054,NW
11.06.2021 15:00,54508.1,919.967,56.9825,57.007,1195.43,41.6401,0,34.0524,33.6124,40.6399,876.075,2,34.9052,25.4769,28.9667,29.6102,34,0,1016.65,0.681783,NW
11.06.2021 16:00,54514.8,919.983,58.4392,58.465,1176.75,41.5162,0,33.8096,29.0555,41.6699,888.759,1,31.7068,25.0602,30.4167,29.6408,34,0,1016.4,0.628353,NW
11.06.2021 17:00,54509.6,919.983,57.7683,57.793,1046,41.5027,0,33.8203,26.5771,41.3577,882.917,1,29.5037,23.7222,33.15,29.6898,34,0,1016.49,0.474221,NW
11.06.2021 18:00,54507.7,920,57.2125,57.237,1046,42.7827,0,35.5228,22.2964,41.0543,878.078,0,26.3663,20.1685,47.4667,29.7278,34,0.2,1017.11,0.338962,NW
11.06.2021 19:00,54494.5,919.933,58.1708,58.196,1046,41.9409,0,34.4114,18.9822,41.279,886.422,1,23.5703,17.9565,54.4833,29.7305,34,0,1017.01,0,Dashed
11.06.2021 20:00,54484,919.983,60.3653,60.393,1176.75,41.5953,0,34.0075,16.4663,40.8746,905.53,1,21.2983,16.6046,57.15,29.7148,34,0,1016.97,0,Dashed
11.06.2021 21:00,54473.4,919.983,61.2567,61.285,1162.22,41.3122,0,33.6903,14.5779,40.7872,913.292,1,19.4847,15.0963,61.4,29.6574,34,0,1017.01,0,Dashed
11.06.2021 22:00,54462.4,919.95,58.5733,58.599,1046,41.2899,0,33.4886,13.6767,40.389,889.927,1,18.3277,14.2833,62.9667,29.5769,34.6333,0,1017.17,0,Dashed
11.06.2021 23:00,54455.5,919.983,57.8833,57.908,1046,41.3655,0,33.6971,12.9935,40.2851,883.919,1,17.5017,13.8583,62.7333,29.4954,35,0,1017.24,0,Dashed
12.06.2021 00:00,54448.5,920,57.6917,57.717,1046,41.4305,0,33.7539,12.383,39.9636,882.25,1,16.8905,13.3287,62.7,29.4074,35,0,1017.17,0,Dashed
12.06.2021 01:00,54442.6,919.95,56.7908,56.815,1046,41.3731,0,33.5392,11.9324,39.767,874.406,2,16.315,12.8352,63.3667,29.3018,35,0,1016.97,0,Dashed
12.06.2021 02:00,54437.4,919.881,57.0322,57.057,1046,41.581,0,33.8602,11.4847,39.6029,876.508,1,15.8946,12.4204,65.6667,29.1963,35,0,1016.6,0,Dashed
12.06.2021 03:00,54432.2,919.967,57.5767,57.602,1150.6,41.651,0,33.8652,11.4236,39.5613,881.249,1,15.7038,12.4843,68.9833,29.0871,35,0,1016.71,0,Dashed
12.06.2021 04:00,54427.2,919.95,59.455,59.482,1046,41.867,0,34.1212,12.9426,39.6088,897.604,1,16.4447,13.3407,70.15,28.9926,35,0,1016.43,0,Dashed
12.06.2021 05:00,54426.8,919.933,57.2856,57.31,1046,42.2881,0,34.5236,15.3192,39.5498,864.06,1,18.0318,15.4426,62.1833,28.8842,35,0,1016.34,0.119211,NW
12.06.2021 06:00,54425.3,919.95,58.2475,58.273,1046,42.6492,0,35.0064,20.4649,39.1064,887.09,1,21.796,18.8481,57.5333,28.8019,35.3167,0,1016.12,0.080823,NW
12.06.2021 07:00,54427.3,919.983,58.8033,58.829,1307.5,42.5341,0,34.7554,23.5392,39.6307,891.929,1,24.663,20.9093,52.5833,28.7778,36,0,1015.82,0.416142,NW
12.06.2021 08:00,54429.9,919.966,60.8525,60.88,1176.75,42.5366,0,34.739,29.3637,40.005,909.773,1,29.6603,23.1602,46.1833,28.7806,36,0,1015.42,0.453931,NW
12.06.2021 09:00,54443.8,919.967,59.7042,59.731,1220.33,42.33,0,34.6378,31.2867,40.1166,899.774,1,31.3905,24.2889,42.2167,28.8,36,0,1015,0.337965,NW
12.06.2021 10:00,54456.4,919.983,58.5925,58.618,1307.5,42.0367,0,34.2065,31.0614,40.6772,890.094,1,31.7597,24.5694,40.55,28.8185,36,0,1014.64,0.485631,WNW
12.06.2021 11:00,54466.8,919.933,59.3592,59.386,1150.6,42.0362,0,34.4242,30.7416,40.3273,896.77,1,31.8527,24.6574,40.2,28.8342,36,0,1014.03,0.405235,WNW
12.06.2021 12:00,54475.1,919.95,60.9308,60.959,1162.22,43.0369,0,35.8209,28.9028,42.0689,910.454,1,31.0905,23.7759,46.6833,28.8555,36,0,1012.96,0.266884,WNW
12.06.2021 13:00,54478,919.983,61.6975,61.726,1150.6,42.217,0,34.882,31.9335,40.0306,917.13,1,32.605,25.375,38.6833,28.9065,36,0,1012.24,0.893721,NW
12.06.2021 14:00,54497.3,919.967,62.3683,62.397,1141.09,47.1527,0,40.3986,20.9373,42.2469,922.971,2,26.6327,17.7565,62.2333,28.9685,36,2.4,1013.08,0.71008,NW
12.06.2021 15:00,54480.3,919.966,63.9127,63.943,1046,47.1758,0,40.7407,18.7132,42.4621,936.42,2,23.8778,17.5408,64.5833,29.0019,36.7667,0.8,1012.3,0.0703328,WNW
12.06.2021 16:00,54468.5,920,61.0267,61.055,1162.22,44.1215,0,37.0865,18.5898,41.6248,911.289,1,22.8367,17.5574,66.4,28.9991,37,0,1011.58,0,Dashed
12.06.2021 17:00,54463.8,919.933,61.0458,61.074,1133.17,45.645,0,38.7204,18.0664,41.1083,911.456,2,22.1053,17.4398,67.2667,28.9768,37,2,1011.3,0.110084,WNW
